fips,county_name,year,total_pop,median_income,poverty_rate,share_nh_white,share_nh_black,share_hispanic,share_nonwhite,high_poverty,low_income,high_nonwhite,high_black,high_hispanic
12029,"Dixie County, Florida",2018,16437,38237,0.2306073973532406,0.8443146559591166,0.08115836223155078,0.0393624140658271,0.1556853440408834,1,1,0,0,0
12031,"Duval County, Florida",2018,924229,53473,0.1547349506039023,0.5348890805200875,0.29160846500163923,0.09324961670754758,0.46511091947991245,1,0,1,1,0
12033,"Escambia County, Florida",2018,311522,49286,0.13905891419471658,0.6461341414089534,0.21754482829463087,0.055511328252900276,0.3538658585910466,0,0,1,1,0
12035,"Flagler County, Florida",2018,107139,53872,0.11862647988302438,0.7490176313013935,0.10354772771819785,0.10106497167231354,0.25098236869860646,0,0,0,0,1
12037,"Franklin County, Florida",2018,11736,42855,0.20651851851851852,0.7694274028629857,0.13437286980231766,0.054447852760736194,0.23057259713701428,1,1,0,1,0
12039,"Gadsden County, Florida",2018,46017,40922,0.2456757136830263,0.3251189777690853,0.5533607145185475,0.10124519199426299,0.6748810222309147,1,1,1,1,1
12041,"Gilchrist County, Florida",2018,17615,42357,0.17934950317842374,0.8647175702526256,0.061254612546125464,0.05665625887028101,0.13528242974737437,1,1,0,0,0
12043,"Glades County, Florida",2018,13363,39879,0.16997938144329897,0.6026341390406346,0.13185661902267454,0.20878545236848015,0.39736586095936544,1,1,1,1,1
12045,"Gulf County, Florida",2018,16055,44291,0.13925535033714453,0.7474929928371223,0.17751479289940827,0.047337278106508875,0.25250700716287766,0,1,0,1,0
12047,"Hamilton County, Florida",2018,14269,34583,0.29516701556384817,0.5488821921648328,0.33891653234284114,0.09334921858574532,0.4511178078351672,1,1,1,1,0
12049,"Hardee County, Florida",2018,27228,37594,0.2669319569756905,0.4724915528132804,0.07646540326134861,0.4346261201704128,0.5275084471867195,1,1,1,0,1
12051,"Hendry County, Florida",2018,40127,40728,0.2683501939605994,0.3271363421137887,0.10982630149276049,0.528796072469908,0.6728636578862113,1,1,1,1,1
12053,"Hernando County, Florida",2018,182696,46030,0.1428024098392515,0.7837610018829093,0.04755988089503875,0.1286672943031046,0.21623899811709069,0,1,0,0,1
12055,"Highlands County, Florida",2018,102101,37314,0.19210931677018633,0.6760070910177177,0.0897346744889864,0.19593343845799746,0.3239929089822823,1,1,1,0,1
12057,"Hillsborough County, Florida",2018,1378883,56137,0.1531374239787807,0.4952813255366844,0.15476947645304207,0.28028338880093523,0.5047186744633156,1,0,1,1,1
12059,"Holmes County, Florida",2018,19430,38608,0.25586037757371816,0.8694801852804941,0.06767884714359239,0.027431806484817294,0.1305198147195059,1,1,0,0,0
12061,"Indian River County, Florida",2018,150984,52336,0.12155975583636754,0.7563384199650294,0.08820139882371641,0.12260901817411117,0.24366158003497063,0,0,0,0,1
12063,"Jackson County, Florida",2018,48472,39002,0.20640613405886718,0.6534081531605875,0.26834048522858556,0.04773890080871431,0.34659184683941247,1,1,1,1,0
12065,"Jefferson County, Florida",2018,14105,48173,0.14118246687054026,0.5943282523927685,0.3436370081531372,0.04005671747607231,0.40567174760723146,0,1,1,1,0
12067,"Lafayette County, Florida",2018,8744,39543,0.20111420612813372,0.6639981701738334,0.15313357731015553,0.14444190301921317,0.33600182982616655,1,1,1,1,1
12069,"Lake County, Florida",2018,335362,51884,0.12474912855181156,0.7063054251823403,0.09875298930707713,0.1492745152998849,0.2936945748176597,0,0,1,0,1
12071,"Lee County, Florida",2018,718679,54691,0.139661855995981,0.6781581206630498,0.08204636562359552,0.20748623516201253,0.3218418793369502,0,0,1,0,1
12073,"Leon County, Florida",2018,288102,51201,0.2036021585370722,0.5684965741299957,0.30688783833503414,0.06265142206579614,0.43150342587000434,1,0,1,1,0
12075,"Levy County, Florida",2018,39961,37634,0.20712277413308341,0.8007056880458447,0.0854332974650284,0.08180475964064964,0.19929431195415526,1,1,0,0,0
12077,"Liberty County, Florida",2018,8365,37363,0.1304535637149028,0.7606694560669456,0.1452480573819486,0.05786013150029887,0.23933054393305442,0,1,0,1,0
12079,"Madison County, Florida",2018,18474,35509,0.28156349400538294,0.5443867056403594,0.38329544224315254,0.05228970444949659,0.4556132943596406,1,1,1,1,0
12081,"Manatee County, Florida",2018,373853,56036,0.12455794295671561,0.7150136550997317,0.084608121373909,0.16186843491960745,0.2849863449002683,0,0,1,0,1
12083,"Marion County, Florida",2018,348371,43361,0.16646153846153847,0.7082420752588476,0.12118115457371595,0.12742449859488877,0.29175792474115236,1,1,1,1,1
12085,"Martin County, Florida",2018,157581,57959,0.10489741250461013,0.7859576979458184,0.05434665346710581,0.1338613157677639,0.21404230205418162,0,0,0,0,1
12086,"Miami-Dade County, Florida",2018,2715516,48982,0.18035636614745804,0.13446100115042592,0.16087697513106164,0.6796667741968746,0.8655389988495741,1,1,1,1,1
12087,"Monroe County, Florida",2018,76325,67023,0.11828272978640984,0.6685096626269244,0.06582377988863412,0.23853259089420242,0.33149033737307565,0,0,1,0,1
12089,"Nassau County, Florida",2018,80578,66297,0.10227030817586436,0.8735014520092332,0.05976817493608677,0.040420462160887585,0.12649854799076676,0,0,0,0,0
12091,"Okaloosa County, Florida",2018,200737,62048,0.11502182465390869,0.7393754016449384,0.09454161415185043,0.09025740147556255,0.2606245983550616,0,0,0,0,0
12093,"Okeechobee County, Florida",2018,40572,40367,0.22709653273451494,0.636029774228532,0.08224884156561175,0.2518239179729863,0.363970225771468,1,1,1,0,1
12095,"Orange County, Florida",2018,1321194,54335,0.16083206375977027,0.4082284660693282,0.19905252370204526,0.30905680770575705,0.5917715339306717,1,0,1,1,1
12097,"Osceola County, Florida",2018,338619,50063,0.16292285184127892,0.32854033589373305,0.09371594624046495,0.5297635395533032,0.6714596641062669,1,0,1,0,1
12099,"Palm Beach County, Florida",2018,1446277,59943,0.1281811694675024,0.5529853548110079,0.1814147635618903,0.21850309449711225,0.44701464518899214,0,0,1,1,1
12101,"Pasco County, Florida",2018,510593,50417,0.13450276094571104,0.7556076953659764,0.05136184789058996,0.14547594659542923,0.24439230463402362,0,0,0,0,1
12103,"Pinellas County, Florida",2018,957875,51454,0.1304503561243749,0.7430217930314498,0.1000746443951455,0.09433276784549133,0.2569782069685502,0,0,0,0,1
12105,"Polk County, Florida",2018,668671,48500,0.1659467072346386,0.5998271197644283,0.14663414444472692,0.21528973142247831,0.40017288023557174,1,1,1,1,1
12107,"Putnam County, Florida",2018,72766,35649,0.24807127499613552,0.7158837918808235,0.1592914273149548,0.09876865569084463,0.2841162081191765,1,1,1,1,1
12109,"St. Johns County, Florida",2018,235503,77323,0.08441391155002147,0.8314373914557351,0.05284433743943814,0.06687388271062364,0.16856260854426486,0,0,0,0,0
12111,"St. Lucie County, Florida",2018,305591,49373,0.15038259743349147,0.5797912896649443,0.1954605992977542,0.1854144919189374,0.4202087103350557,0,0,1,1,1
12113,"Santa Rosa County, Florida",2018,170442,66242,0.09845347601421922,0.8263573532345314,0.05903474495722885,0.05397143896457446,0.1736426467654686,0,0,0,0,0
12115,"Sarasota County, Florida",2018,412144,58644,0.0965478398174064,0.8336236849256571,0.04419329166504911,0.08974533172871618,0.16637631507434292,0,0,0,0,0
12117,"Seminole County, Florida",2018,455086,63760,0.11407549002432658,0.6132093714155127,0.10727862426002997,0.20692352654223597,0.3867906285844873,0,0,1,0,1
12119,"Sumter County, Florida",2018,120999,55228,0.08822395380325135,0.8491557781469269,0.07176918817510888,0.056537657336011043,0.1508442218530731,0,0,0,0,0
12121,"Suwannee County, Florida",2018,43924,42686,0.17846139261506375,0.7563518805208997,0.1298606684272835,0.09020125671614607,0.24364811947910026,1,1,0,1,0
12123,"Taylor County, Florida",2018,22098,36934,0.19770598991522137,0.7202914290886053,0.21839080459770116,0.0424020273327903,0.27970857091139467,1,1,1,1,0
12125,"Union County, Florida",2018,15239,41770,0.21966807545613853,0.6974210906227443,0.2166808845724785,0.055121727147450623,0.30257890937725573,1,1,1,1,0
12127,"Volusia County, Florida",2018,527634,46760,0.1520346955925393,0.7226372826618451,0.10371204281755914,0.13377075776011402,0.2773627173381549,1,1,0,0,1
12129,"Wakulla County, Florida",2018,31877,62778,0.11531277533039648,0.7952442199705116,0.14753584088841484,0.03654672647990714,0.20475578002948835,0,0,0,1,0
12131,"Walton County, Florida",2018,65858,53785,0.14688529734818767,0.8436332715843178,0.04684320811442801,0.06117707795560145,0.15636672841568222,0,0,0,0,0
12133,"Washington County, Florida",2018,24566,37188,0.22416868682248547,0.7748107139949524,0.15252788406741025,0.03610681429618171,0.22518928600504762,1,1,0,1,0
12001,"Alachua County, Florida",2019,265443,49689,0.21353533824402332,0.610451207980621,0.19832506413806353,0.0988611490979231,0.389548792019379,1,1,1,1,1
12003,"Baker County, Florida",2019,28211,63275,0.12015133412982876,0.8107830278969197,0.13321044982453653,0.02555740668533551,0.1892169721030803,0,0,0,1,0
12005,"Bay County, Florida",2019,182161,54316,0.14587401460909813,0.7611618293707215,0.10834920756912841,0.06486020608143346,0.23883817062927848,1,0,0,0,0
12007,"Bradford County, Florida",2019,27317,45921,0.22205147906262004,0.7354028626862393,0.20155946846286196,0.04162243291723103,0.26459713731376067,1,1,0,1,0
12009,"Brevard County, Florida",2019,585507,56775,0.11825328687684944,0.7443702637201605,0.09283919748184052,0.102929597767405,0.25562973627983954,0,0,0,0,1
12011,"Broward County, Florida",2019,1926205,59547,0.13071022120167106,0.36278848824502063,0.27566640103208123,0.29814531682764817,0.6372115117549794,0,0,1,1,1
12013,"Calhoun County, Florida",2019,14362,38568,0.14682249817384951,0.7714802952235065,0.12985656593789166,0.05751288121431555,0.22851970477649353,1,1,0,1,0
12015,"Charlotte County, Florida",2019,181067,51499,0.11070741490880165,0.8391258484428415,0.05351610177448127,0.07284044027901274,0.16087415155715845,0,0,0,0,0
12017,"Citrus County, Florida",2019,145169,44237,0.1569985529439863,0.8800157058325124,0.028043177262363175,0.05691986581157134,0.11998429416748757,1,1,0,0,0
12019,"Clay County, Florida",2019,211405,65740,0.10235445818807011,0.7273810931624134,0.10282632861096,0.09934485939310801,0.2726189068375866,0,0,0,0,1
12021,"Collier County, Florida",2019,371453,69653,0.11214254444997322,0.6282625258108024,0.06677022395834735,0.27915240959152304,0.37173747418919756,0,0,1,0,1
12023,"Columbia County, Florida",2019,69968,46494,0.15791741693214523,0.7227446832837868,0.1779241939172193,0.06298593642808141,0.2772553167162132,1,1,0,1,0
12027,"DeSoto County, Florida",2019,36903,35438,0.26840482037809127,0.5475706582120695,0.1251117795301195,0.315665393057475,0.4524293417879305,1,1,1,1,1
12029,"Dixie County, Florida",2019,16589,39828,0.21244534140598723,0.8407981192356381,0.08758816082946531,0.04062933269033697,0.15920188076436192,1,1,0,0,0
12031,"Duval County, Florida",2019,936186,55807,0.14464691860509596,0.5287731284167889,0.29156385590043005,0.09736633532225433,0.4712268715832111,0,0,1,1,1
12033,"Escambia County, Florida",2019,313491,50915,0.14030187299394628,0.6433709420685123,0.21746397823222996,0.05680545852990995,0.3566290579314877,0,1,1,1,0
12035,"Flagler County, Florida",2019,109801,54514,0.12406066905197707,0.7466143295598401,0.0991338876695112,0.1042613455250863,0.2533856704401599,0,0,0,0,1
12037,"Franklin County, Florida",2019,11811,46643,0.18777549221275344,0.7710608754550843,0.13775294217255102,0.0545254423842181,0.22893912454491572,1,1,0,1,0
12039,"Gadsden County, Florida",2019,45945,41401,0.22771858019899796,0.3231907715747089,0.5577538361083905,0.10399390575688323,0.6768092284252911,1,1,1,1,1
12041,"Gilchrist County, Florida",2019,17953,43640,0.17179144385026737,0.8621957333036261,0.05675931599175625,0.05843034590319167,0.1378042666963739,1,1,0,0,0
12043,"Glades County, Florida",2019,13516,40977,0.17444037444037444,0.5974400710269311,0.1295501627700503,0.21256288842852916,0.4025599289730689,1,1,1,1,1
12045,"Gulf County, Florida",2019,15576,47712,0.12869326835211697,0.7630970724191063,0.1657678479712378,0.044106317411402154,0.2369029275808937,0,1,0,1,0
12047,"Hamilton County, Florida",2019,14326,38569,0.29925549300889775,0.5471171296942622,0.3364512075945833,0.09430406254362697,0.4528828703057378,1,1,1,1,0
12049,"Hardee County, Florida",2019,27131,38682,0.24126620297186216,0.47056872212598133,0.07441671888245918,0.4359588662415687,0.5294312778740187,1,1,1,0,1
12051,"Hendry County, Florida",2019,40732,40820,0.25298834545273435,0.3203869193754296,0.11010998723362467,0.5373661985662378,0.6796130806245704,1,1,1,1,1
12053,"Hernando County, Florida",2019,186313,48812,0.1409532931003521,0.7754531353153027,0.04890694691191704,0.13513818144734935,0.2245468646846973,0,1,0,0,1
12055,"Highlands County, Florida",2019,103437,40942,0.1860974436031152,0.6709107959434245,0.09398957819735684,0.20084689231126193,0.3290892040565755,1,1,1,0,1
12057,"Hillsborough County, Florida",2019,1422278,58884,0.14564983964926173,0.48786102295050615,0.15587599611327743,0.28667813184201685,0.5121389770494938,0,0,1,1,1
12059,"Holmes County, Florida",2019,19432,39102,0.22799225600728845,0.8666632358995472,0.06870111156854673,0.028097982708933718,0.1333367641004528,1,1,0,0,0
12061,"Indian River County, Florida",2019,153989,54740,0.11429283848869408,0.7529433920604719,0.08823357512549598,0.12379455675405386,0.2470566079395281,0,0,0,0,1
12063,"Jackson County, Florida",2019,47945,39872,0.19403952057013282,0.6531859422254667,0.2650537073730316,0.04855563666701429,0.34681405777453334,1,1,1,1,0
12065,"Jefferson County, Florida",2019,14161,47240,0.1652369451153494,0.5961443400889768,0.3435491843796342,0.04124002542193348,0.40385565991102323,1,1,1,1,0
12067,"Lafayette County, Florida",2019,8637,50165,0.1280607936954686,0.6620354289683918,0.15896723399328472,0.15746208174134538,0.33796457103160815,0,1,1,1,1
12069,"Lake County, Florida",2019,345867,54513,0.11990187956829351,0.697028048353847,0.10164022586716859,0.15595011955462648,0.302971951646153,0,0,1,0,1
12071,"Lee County, Florida",2019,737468,57832,0.13086433654007235,0.6718664403065625,0.08146387368672268,0.21381402311693523,0.3281335596934375,0,0,1,0,1
12073,"Leon County, Florida",2019,289770,53106,0.20506997299287993,0.5652241432860544,0.30571142630362014,0.06408530903820271,0.4347758567139456,1,0,1,1,0
12075,"Levy County, Florida",2019,40403,37326,0.20654861510027722,0.7975150360121773,0.08665198128851818,0.08385515927035121,0.20248496398782267,1,1,0,0,0
12077,"Liberty County, Florida",2019,8345,38015,0.16755510733323728,0.7624925104853205,0.1560215698022768,0.0469742360695027,0.23750748951467948,1,1,0,1,0
12079,"Madison County, Florida",2019,18460,37037,0.2780817706732247,0.5442578548212351,0.38206933911159263,0.05514626218851571,0.4557421451787649,1,1,1,1,0
12081,"Manatee County, Florida",2019,384213,59009,0.11751864413920957,0.7118082938370123,0.08508301384908892,0.16407045050531865,0.2881917061629877,0,0,1,0,1
12083,"Marion County, Florida",2019,353526,45371,0.16089038919546061,0.7033287509263817,0.1248423029706443,0.13202706448747759,0.2966712490736183,1,1,1,1,1
12085,"Martin County, Florida",2019,159065,61133,0.09855758438676493,0.7826423160343255,0.053041209568415425,0.13621475497438154,0.21735768396567445,0,0,0,0,1
12086,"Miami-Dade County, Florida",2019,2699428,51347,0.17094898562616612,0.13188942249987776,0.15793568118875553,0.6849321411795388,0.8681105775001222,1,0,1,1,1
12087,"Monroe County, Florida",2019,75798,70033,0.10948317501207536,0.6626296208343228,0.06703343096123908,0.2432649937993087,0.33737037916567725,0,0,1,0,1
12089,"Nassau County, Florida",2019,83098,69943,0.10549215493248745,0.8706707742665287,0.05967652651086669,0.043069628631254665,0.12932922573347128,0,0,0,0,0
12091,"Okaloosa County, Florida",2019,203794,63412,0.10905091773271983,0.7362189269556513,0.09488993787844588,0.09260822202812644,0.2637810730443487,0,0,0,0,0
12093,"Okeechobee County, Florida",2019,41144,41760,0.21034046590070624,0.6320241104413766,0.07687633676842309,0.25512832976861755,0.36797588955862337,1,1,1,0,1
12095,"Orange County, Florida",2019,1349746,58254,0.14850960081021675,0.4002138180072399,0.19786685791252576,0.31644842807461554,0.5997861819927601,1,0,1,1,1
12097,"Osceola County, Florida",2019,351955,52279,0.14814655899860696,0.3168047051469648,0.09270787458623972,0.5410890596809251,0.6831952948530352,1,0,1,0,1
12099,"Palm Beach County, Florida",2019,1465027,63299,0.12165064773698729,0.545670489349343,0.18202804453433283,0.22384570386757377,0.45432951065065696,0,0,1,1,1
12101,"Pasco County, Florida",2019,524602,52828,0.12731874123815942,0.745536616330094,0.05380269232675438,0.15219728479876174,0.25446338366990595,0,0,0,0,1
12103,"Pinellas County, Florida",2019,964666,54090,0.1222145499175812,0.7398591844223804,0.09944996506562893,0.09701492537313433,0.2601408155776196,0,0,0,0,0
12105,"Polk County, Florida",2019,686218,50584,0.1583071284670339,0.5887910255924502,0.14681631784651525,0.22533364033004089,0.4112089744075498,1,1,1,1,1
12107,"Putnam County, Florida",2019,73252,37670,0.23594988921559065,0.7148746791896466,0.1601321465625512,0.09991536067274613,0.28512532081035336,1,1,1,1,1
12109,"St. Johns County, Florida",2019,244674,82252,0.08177127690361416,0.8263240066374032,0.05206519695594955,0.06952925116685876,0.17367599336259676,0,0,0,0,0
12111,"St. Lucie County, Florida",2019,312947,52322,0.13316087746064104,0.5732504225955194,0.1932659523817132,0.18966470360795917,0.4267495774044806,0,0,1,1,1
12113,"Santa Rosa County, Florida",2019,174755,67949,0.09650647742427129,0.8236674201024291,0.06062773597321965,0.05567794912878029,0.1763325798975709,0,0,0,0,0
12115,"Sarasota County, Florida",2019,419496,62236,0.08951446830315277,0.8304989797280546,0.043204226023609286,0.09183877796212599,0.16950102027194536,0,0,0,0,0
12117,"Seminole County, Florida",2019,461402,66768,0.1064884277384332,0.6031833412078837,0.10963975015279517,0.21390674509429955,0.39681665879211625,0,0,1,0,1
12119,"Sumter County, Florida",2019,125044,57226,0.08180251340279401,0.8496689165413774,0.06752023287802693,0.057403793864559675,0.15033108345862256,0,0,0,0,0
12121,"Suwannee County, Florida",2019,44046,47839,0.14925692037415128,0.7550969441038914,0.12725332606820142,0.093152613177133,0.2449030558961086,1,1,0,1,0
12123,"Taylor County, Florida",2019,21870,40306,0.21160409556313994,0.7205761316872428,0.1986739826245999,0.0644718792866941,0.27942386831275723,1,1,0,1,0
12125,"Union County, Florida",2019,15303,44270,0.2084950183534347,0.6950924655296347,0.21740835130366595,0.05632882441351369,0.30490753447036534,1,1,1,1,0
12127,"Volusia County, Florida",2019,536487,49494,0.14251625332000897,0.7167387094188675,0.10420010177320234,0.13910681899095412,0.2832612905811325,0,1,1,0,1
12129,"Wakulla County, Florida",2019,32321,61410,0.1223422674700464,0.796293431515114,0.14953126450295473,0.03728226230624052,0.203706568484886,0,0,0,1,0
12131,"Walton County, Florida",2019,68262,58093,0.132479536049778,0.8426943248073598,0.046116433740587735,0.06228941431543172,0.15730567519264016,0,0,0,0,0
12133,"Washington County, Florida",2019,24764,37022,0.2414989273814414,0.7741075755128413,0.14965272169277985,0.03694879664028428,0.22589242448715874,1,1,0,1,0
12001,"Alachua County, Florida",2020,268105,50089,0.2071102054304125,0.6046026743253576,0.1984073404076761,0.10160571417914623,0.39539732567464236,1,1,1,1,1
12003,"Baker County, Florida",2020,28679,62299,0.10654234775484726,0.7885560863349489,0.14320583004986226,0.026883782558666622,0.2114439136650511,0,0,0,1,0
12005,"Bay County, Florida",2020,180076,56483,0.13010702442814276,0.7581299007085897,0.10602745507452409,0.06634421022235057,0.24187009929141035,0,0,0,0,0
12007,"Bradford County, Florida",2020,27723,43580,0.2007362586214192,0.730079717202323,0.20308047469610072,0.04346571438877466,0.269920282797677,1,1,0,1,0
12009,"Brevard County, Florida",2020,594001,59359,0.11176005239922082,0.7379011146445882,0.09309075237247075,0.1061664879352055,0.2620988853554118,0,0,0,0,1
12011,"Broward County, Florida",2020,1942273,60922,0.12713381246699487,0.35513699670437676,0.27625570658707604,0.30182986634731573,0.6448630032956233,0,0,1,1,1
12013,"Calhoun County, Florida",2020,14324,38037,0.1628285458540158,0.7728288187657079,0.1329237643116448,0.059620217816252444,0.22717118123429214,1,1,0,1,0
12015,"Charlotte County, Florida",2020,185926,52724,0.1059885566183819,0.8353753643922851,0.0530103374460807,0.07532028871701645,0.1646246356077149,0,1,0,0,0
12017,"Citrus County, Florida",2020,147938,45689,0.14969733739641217,0.8756370912138869,0.025787830036907353,0.05865294920845219,0.12436290878611311,1,1,0,0,0
12019,"Clay County, Florida",2020,215294,68657,0.09482145197835327,0.7188031250290301,0.10517710665415664,0.10193038356851561,0.2811968749709699,0,0,0,0,1
12021,"Collier County, Florida",2020,379345,70217,0.10961053188575744,0.6260238041887991,0.06667808986542594,0.28003532404539405,0.3739761958112009,0,0,1,0,1
12023,"Columbia County, Florida",2020,70898,44818,0.14111416301197324,0.7167056898643122,0.17872154362605433,0.06421901887218258,0.28329431013568784,1,1,0,1,0
12027,"DeSoto County, Florida",2020,37371,36360,0.2598649831935147,0.5463059591661984,0.12022691391720854,0.31529795830991947,0.4536940408338016,1,1,1,1,1
12029,"Dixie County, Florida",2020,16740,41674,0.16833720544307998,0.8385304659498208,0.08195937873357229,0.04175627240143369,0.16146953405017916,1,1,0,0,0
12031,"Duval County, Florida",2020,948651,56769,0.14524920354516768,0.5179354683650784,0.2912430387993055,0.10197954779998124,0.4820645316349216,1,0,1,1,1
12033,"Escambia County, Florida",2020,316691,53023,0.13998061302938128,0.6383762089860463,0.2178653640299219,0.058110271526503755,0.3616237910139537,1,1,1,1,0
12035,"Flagler County, Florida",2020,112854,57536,0.10994858037111559,0.7412763393410956,0.0971077675580839,0.10636751909546849,0.2587236606589044,0,0,0,0,1
12037,"Franklin County, Florida",2020,11914,48814,0.2036229778165262,0.7629679368809804,0.13530300486822225,0.05615242571764311,0.2370320631190196,1,1,0,1,0
12039,"Gadsden County, Florida",2020,45787,41135,0.2134316366557966,0.3225806451612903,0.5531482735274205,0.1043090833642737,0.6774193548387097,1,1,1,1,1
12041,"Gilchrist County, Florida",2020,18245,47381,0.13008660576580852,0.8610578240613866,0.052617155385036994,0.05979720471362017,0.13894217593861335,0,1,0,0,0
12043,"Glades County, Florida",2020,13777,39709,0.17081593318342436,0.5991870508819046,0.1301444436379473,0.2122377876170429,0.4008129491180954,1,1,1,1,1
12045,"Gulf County, Florida",2020,15073,50640,0.12129074104102482,0.77867710475685,0.14701784648046176,0.04491474822530352,0.22132289524314996,0,1,0,1,0
12047,"Hamilton County, Florida",2020,14397,38300,0.25714029100053887,0.5430297978745572,0.3347225116343683,0.09800652913801486,0.4569702021254428,1,1,1,1,0
12049,"Hardee County, Florida",2020,27027,40165,0.24659335405211572,0.46612646612646613,0.061642061642061645,0.43893143893143893,0.5338735338735339,1,1,1,0,1
12051,"Hendry County, Florida",2020,41472,36978,0.26798728295426755,0.3135850694444444,0.10862750771604938,0.54296875,0.6864149305555556,1,1,1,0,1
12053,"Hernando County, Florida",2020,190700,50280,0.1436569842561133,0.7671106449921342,0.047928683796539064,0.14139486103828003,0.23288935500786578,1,1,0,0,1
12055,"Highlands County, Florida",2020,104574,43708,0.16048326740083396,0.661282919272477,0.09253734197792951,0.20430508539407502,0.33871708072752305,1,1,1,0,1
12057,"Hillsborough County, Florida",2020,1451358,60566,0.13994039675376924,0.47925804660187216,0.1553241860381794,0.2907139382564467,0.5207419533981279,0,0,1,1,1
12059,"Holmes County, Florida",2020,19530,39215,0.2137089944102535,0.8631848438300052,0.06881720430107527,0.030005120327700974,0.13681515616999484,1,1,0,0,0
12061,"Indian River County, Florida",2020,156964,57945,0.10277792054273527,0.7494393618918987,0.082904360235468,0.12534721337376722,0.25056063810810125,0,0,0,0,1
12063,"Jackson County, Florida",2020,47409,40754,0.1813026163230327,0.6529140036701893,0.2627349237486553,0.049484275137632094,0.34708599632981074,1,1,1,1,0
12065,"Jefferson County, Florida",2020,14278,49081,0.16987670239342412,0.5983330998739319,0.3338002521361535,0.04202269225381706,0.4016669001260681,1,1,1,1,0
12067,"Lafayette County, Florida",2020,8576,51734,0.17903498871331827,0.6586986940298507,0.15671641791044777,0.16196361940298507,0.3413013059701493,1,1,1,1,1
12069,"Lake County, Florida",2020,356115,55792,0.11095364931930975,0.6897069766788818,0.10050405065779312,0.16081322044845064,0.3102930233211182,0,0,1,0,1
12071,"Lee County, Florida",2020,756570,59608,0.11814261304259979,0.6629009873508069,0.0793647646615647,0.21850985368174788,0.33709901264919306,0,0,1,0,1
12073,"Leon County, Florida",2020,291863,54675,0.19592932872340044,0.5598688425733992,0.30882297516300455,0.06558556583054378,0.4401311574266008,1,0,1,1,0
12075,"Levy County, Florida",2020,40979,38951,0.19183713659749402,0.7892823153322434,0.08150516118011665,0.08582444666780546,0.21071768466775664,1,1,0,0,0
12077,"Liberty County, Florida",2020,8333,39121,0.20730288041897002,0.75015000600024,0.1374054962198488,0.04572182887315493,0.24984999399976004,1,1,0,1,0
12079,"Madison County, Florida",2020,18557,35240,0.29773700305810397,0.5373713423505955,0.3732284313197176,0.05922293474160694,0.46262865764940453,1,1,1,1,0
12081,"Manatee County, Florida",2020,393847,59963,0.10963672798273559,0.7090748437845154,0.08268947078434011,0.164066249076418,0.29092515621548465,0,0,1,0,1
12083,"Marion County, Florida",2020,360210,46587,0.15532999284180388,0.6966436245523445,0.12279503622886649,0.13711723716720803,0.3033563754476555,1,1,1,1,1
12085,"Martin County, Florida",2020,160420,65821,0.10267093269554929,0.7796845779827951,0.05239371649420272,0.13705897020321656,0.2203154220172049,0,0,0,0,1
12086,"Miami-Dade County, Florida",2020,2705528,53975,0.16009808364321812,0.13524384149785182,0.15572006647131353,0.6814477617677585,0.8647561585021482,1,0,1,1,1
12087,"Monroe County, Florida",2020,75137,72012,0.10557795880808682,0.6535927705391484,0.07024501909844684,0.24592411195549463,0.34640722946085156,0,0,1,0,1
12089,"Nassau County, Florida",2020,85762,72998,0.0984129976318673,0.8634360206151909,0.05636528998857303,0.04528812294489401,0.13656397938480913,0,0,0,0,0
12091,"Okaloosa County, Florida",2020,207430,64373,0.10736878779583406,0.7286120619004002,0.0946632598949043,0.0952514101142554,0.2713879380995998,0,0,0,0,0
12093,"Okeechobee County, Florida",2020,41611,46097,0.17828099259995292,0.6256999351133113,0.08106029655619908,0.25846530965369735,0.37430006488668865,1,1,1,0,1
12095,"Orange County, Florida",2020,1373784,61416,0.1418496063691141,0.39225380409147287,0.19728064965089126,0.32118149578099614,0.6077461959085271,1,0,1,1,1
12097,"Osceola County, Florida",2020,363666,55538,0.1338045913041552,0.3082883744974785,0.08888375597388813,0.5470734135167984,0.6917116255025215,0,0,1,0,1
12099,"Palm Beach County, Florida",2020,1482057,65015,0.11623668637433436,0.5392255493547145,0.18196601075397234,0.2255021230627432,0.46077445064528555,0,0,1,1,1
12101,"Pasco County, Florida",2020,539885,53431,0.12253972676494895,0.7330338868462728,0.054717208294358985,0.1587282476823768,0.2669661131537272,0,0,0,0,1
12103,"Pinellas County, Florida",2020,970985,56419,0.11587663044388259,0.734954710937862,0.0997543731365572,0.09893458704305422,0.265045289062138,0,0,0,0,0
12105,"Polk County, Florida",2020,705735,51535,0.1511005534575191,0.575781277675048,0.14559289251631277,0.235323457105004,0.42421872232495195,1,1,1,1,1
12107,"Putnam County, Florida",2020,73784,40068,0.2244108093164697,0.7108180635368101,0.16075300878239185,0.1014176515233655,0.2891819364631899,1,1,1,1,1
12109,"St. Johns County, Florida",2020,255410,83803,0.07741164459182986,0.818687600328883,0.05271524215966485,0.07262832308836772,0.181312399671117,0,0,0,0,0
12111,"St. Lucie County, Florida",2020,320914,55237,0.13098474550672104,0.5643007160796973,0.1961709367618739,0.19341630467975843,0.43569928392030266,0,0,1,1,1
12113,"Santa Rosa County, Florida",2020,179587,70663,0.1000462962962963,0.8168909776320112,0.058578850362219985,0.05753757231870904,0.18310902236798876,0,0,0,0,0
