county_clean,year,fips_code,county,year_month,cust_hours_out,max_customers_out,n_intervals,mcc,has_mcc,max_pct_out,n_new,stock,stock_total,pre2014_stock,n_unknown,stock_capacity_mw,stock_area_sqft,cum_capacity_mw,cum_area_sqft
MADISON,2021,12079,Madison,2021-11,253.25,92,1709,9415,1,0.0097716409984068,0,0,0,0,0,0,0,0,0
MADISON,2021,12079,Madison,2021-12,169.25,50,525,9415,1,0.00531067445565587,0,0,0,0,0,0,0,0,0
MADISON,2022,12079,Madison,2022-01,2995,7348,295,9415,1,0.780456718003186,0,0,0,0,0,0,0,0,0
MADISON,2022,12079,Madison,2022-02,385,108,187,9415,1,0.0114710568242167,0,0,0,0,0,0,0,0,0
MADISON,2022,12079,Madison,2022-03,3544,846,382,9415,1,0.0898566117896973,0,0,0,0,0,0,0,0,0
MADISON,2022,12079,Madison,2022-04,1864,599,287,9415,1,0.0636218799787573,0,0,0,0,0,0,0,0,0
MADISON,2022,12079,Madison,2022-05,6869,2140,507,9415,1,0.227296866702071,0,0,0,0,0,0,0,0,0
MADISON,2022,12079,Madison,2022-06,5827,897,405,9415,1,0.0952734997344663,0,0,0,0,0,0,0,0,0
MADISON,2022,12079,Madison,2022-07,5439.75,986,581,9415,1,0.104726500265534,0,0,0,0,0,0,0,0,0
MADISON,2022,12079,Madison,2022-08,9482.25,1746,523,9415,1,0.185448751991503,0,0,0,0,0,0,0,0,0
MADISON,2022,12079,Madison,2022-09,3319.5,1271,394,9415,1,0.134997344662772,0,0,0,0,0,0,0,0,0
MADISON,2022,12079,Madison,2022-10,1208,757,235,9415,1,0.0804036112586299,0,0,0,0,0,0,0,0,0
MADISON,2022,12079,Madison,2022-11,7210.25,2157,198,9415,1,0.229102496016994,0,0,0,0,0,0,0,0,0
MADISON,2023,12079,Madison,2023-01,913,126,263,9415,1,0.0133828996282528,0,0,0,0,0,0,0,0,0
MADISON,2023,12079,Madison,2023-02,1378.25,583,145,9415,1,0.0619224641529474,0,0,0,0,0,0,0,0,0
MADISON,2023,12079,Madison,2023-03,2910.75,632,302,9415,1,0.0671269251194902,0,0,0,0,0,0,0,0,0
MADISON,2023,12079,Madison,2023-04,2054.5,184,350,9415,1,0.0195432819968136,0,0,0,0,0,0,0,0,0
MADISON,2023,12079,Madison,2023-05,2067.25,363,414,9415,1,0.0385554965480616,0,0,0,0,0,0,0,0,0
MADISON,2023,12079,Madison,2023-06,19319.25,2705,749,9415,1,0.287307488050983,0,0,0,0,0,0,0,0,0
MADISON,2023,12079,Madison,2023-07,11929.5,1754,717,9415,1,0.186298459904408,0,0,0,0,0,0,0,0,0
MADISON,2023,12079,Madison,2023-08,375416.75,13579,1331,9415,1,1,0,0,0,0,0,0,0,0,0
MADISON,2023,12079,Madison,2023-09,979392,13579,1397,9415,1,1,0,0,0,0,0,0,0,0,0
MADISON,2023,12079,Madison,2023-10,4615.75,3519,454,9415,1,0.37376526818906,0,0,0,0,0,0,0,0,0
MADISON,2023,12079,Madison,2023-11,1665,376,310,9415,1,0.0399362719065321,0,0,0,0,0,0,0,0,0
MADISON,2023,12079,Madison,2023-12,5070.5,547,415,9415,1,0.0580987785448752,0,0,0,0,0,0,0,0,0
MADISON,2024,12079,Madison,2024-01,36937.25,4022,393,9415,1,0.427190653212958,0,0,0,0,0,0,0,0,0
MADISON,2024,12079,Madison,2024-02,1020.75,482,275,9415,1,0.0511949017525226,0,0,0,0,0,0,0,0,0
MADISON,2024,12079,Madison,2024-03,2643.5,1459,312,9415,1,0.154965480616038,0,0,0,0,0,0,0,0,0
MADISON,2024,12079,Madison,2024-04,5774,2068,313,9415,1,0.219649495485927,0,0,0,0,0,0,0,0,0
MADISON,2024,12079,Madison,2024-05,60997.5,4947,636,9415,1,0.525438130642592,0,0,0,0,0,0,0,0,0
MADISON,2024,12079,Madison,2024-06,3706.75,702,441,9415,1,0.0745618693574084,0,0,0,0,0,0,0,0,0
MADISON,2024,12079,Madison,2024-07,2088,680,396,9415,1,0.0722251725969198,0,0,0,0,0,0,0,0,0
MADISON,2024,12079,Madison,2024-08,466509.5,11973,820,9415,1,1,0,0,0,0,0,0,0,0,0
MADISON,2024,12079,Madison,2024-09,1017216.25,13825,628,9415,1,1,0,0,0,0,0,0,0,0,0
MADISON,2024,12079,Madison,2024-10,345254.75,7369,1482,9415,1,0.782687201274562,0,0,0,0,0,0,0,0,0
MADISON,2024,12079,Madison,2024-11,1810.5,340,414,9415,1,0.0361125862984599,0,0,0,0,0,0,0,0,0
MADISON,2024,12079,Madison,2024-12,5129,1441,256,9415,1,0.153053637812002,0,0,0,0,0,0,0,0,0
MADISON,2025,12079,Madison,2025-01,9194,943,285,9415,1,0.10015932023367,0,0,0,0,0,0,0,0,0
MADISON,2025,12079,Madison,2025-02,4302.25,1668,210,9415,1,0.17716409984068,0,0,0,0,0,0,0,0,0
MADISON,2025,12079,Madison,2025-03,2143.5,1426,291,9415,1,0.151460435475305,0,0,0,0,0,0,0,0,0
MADISON,2025,12079,Madison,2025-04,3210,1461,277,9415,1,0.155177907594264,0,0,0,0,0,0,0,0,0
MADISON,2025,12079,Madison,2025-05,1122.5,311,295,9415,1,0.0330323951141795,0,0,0,0,0,0,0,0,0
MADISON,2025,12079,Madison,2025-06,9865.25,1781,497,9415,1,0.189166224110462,0,0,0,0,0,0,0,0,0
MADISON,2025,12079,Madison,2025-07,4653.75,1161,465,9415,1,0.123313860860329,0,0,0,0,0,0,0,0,0
MADISON,2025,12079,Madison,2025-08,1567.25,191,339,9415,1,0.0202867764206054,0,0,0,0,0,0,0,0,0
MADISON,2025,12079,Madison,2025-09,1636.75,892,353,9415,1,0.0947424322889007,0,0,0,0,0,0,0,0,0
MADISON,2025,12079,Madison,2025-10,1564.5,439,306,9415,1,0.0466277217206585,0,0,0,0,0,0,0,0,0
MADISON,2025,12079,Madison,2025-11,1507,240,343,9415,1,0.0254912373871482,0,0,0,0,0,0,0,0,0
MADISON,2025,12079,Madison,2025-12,1975.25,405,419,9415,1,0.0430164630908125,0,0,0,0,0,0,0,0,0
MANATEE,2014,12081,Manatee,2014-11,36707.5,4466,2091,266408,1,0.0167637608480226,0,0,0,0,0,0,0,0,0
MANATEE,2014,12081,Manatee,2014-12,19679,6931,1798,266408,1,0.0260164859914117,0,0,0,0,0,0,0,0,0
MANATEE,2015,12081,Manatee,2015-01,32243.5,5040,1748,266408,1,0.0189183508002763,0,0,0,0,0,0,0,0,0
MANATEE,2015,12081,Manatee,2015-02,27717,3967,1821,266408,1,0.014890693973154,0,0,0,0,0,0,0,0,0
MANATEE,2015,12081,Manatee,2015-03,22212.25,3049,1887,266408,1,0.0114448515059608,0,0,0,0,0,0,0,0,0
MANATEE,2015,12081,Manatee,2015-04,21572.75,4157,1809,266408,1,0.0156038857691961,0,0,0,0,0,0,0,0,0
MANATEE,2015,12081,Manatee,2015-05,39524.25,4852,2038,266408,1,0.0182126662862977,0,0,0,0,0,0,0,0,0
MANATEE,2015,12081,Manatee,2015-06,44822,5379,2211,266408,1,0.0201908351100568,0,0,0,0,0,0,0,0,0
MANATEE,2015,12081,Manatee,2015-07,35157.75,3329,2333,266408,1,0.012495870994865,0,0,0,0,0,0,0,0,0
MANATEE,2015,12081,Manatee,2015-08,56989.75,15502,2512,266408,1,0.0581889432749767,0,0,0,0,0,0,0,0,0
MANATEE,2015,12081,Manatee,2015-09,32983.75,3233,2374,266408,1,0.0121355214558121,0,0,0,0,0,0,0,0,0
MANATEE,2015,12081,Manatee,2015-10,27685.25,5538,2356,266408,1,0.0207876640341131,0,0,0,0,0,0,0,0,0
MANATEE,2015,12081,Manatee,2015-11,14002,1174,1924,266408,1,0.00440677457133419,0,0,0,0,0,0,0,0,0
MANATEE,2015,12081,Manatee,2015-12,21473.5,4898,1770,266408,1,0.0183853337737605,0,0,0,0,0,0,0,0,0
MANATEE,2016,12081,Manatee,2016-01,66440.5,11870,2089,266408,1,0.0445557190474761,0,0,0,0,0,0,0,0,0
MANATEE,2016,12081,Manatee,2016-02,25257,5339,1868,266408,1,0.0200406894687847,0,0,0,0,0,0,0,0,0
MANATEE,2016,12081,Manatee,2016-03,21846.25,6355,1729,266408,1,0.0238543887570944,0,0,0,0,0,0,0,0,0
MANATEE,2016,12081,Manatee,2016-04,19818.5,4090,1891,266408,1,0.0153523918200655,0,0,0,0,0,0,0,0,0
MANATEE,2016,12081,Manatee,2016-05,35960.75,6674,2097,266408,1,0.0250518002462389,0,0,0,0,0,0,0,0,0
MANATEE,2016,12081,Manatee,2016-06,78112.5,5413,2389,266408,1,0.020318458905138,0,0,0,0,0,0,0,0,0
MANATEE,2016,12081,Manatee,2016-07,48046.5,8082,2487,266408,1,0.0303369268190144,0,0,0,0,0,0,0,0,0
MANATEE,2016,12081,Manatee,2016-08,40030,4576,2475,266408,1,0.0171766613615207,0,0,0,0,0,0,0,0,0
MANATEE,2016,12081,Manatee,2016-09,66742.25,7479,2323,266408,1,0.0280734812768385,0,0,0,0,0,0,0,0,0
MANATEE,2016,12081,Manatee,2016-10,20916.25,3437,2250,266408,1,0.0129012642262995,0,0,0,0,0,0,0,0,0
MANATEE,2016,12081,Manatee,2016-11,16042.25,4574,1945,266408,1,0.0171691540794571,0,0,0,0,0,0,0,0,0
MANATEE,2016,12081,Manatee,2016-12,12270,1868,1677,266408,1,0.00701180144740398,0,0,0,0,0,0,0,0,0
MANATEE,2017,12081,Manatee,2017-01,33150,3741,1891,266408,1,0.014042371099967,0,0,0,0,0,0,0,0,0
MANATEE,2017,12081,Manatee,2017-02,10306.75,2401,1592,266408,1,0.00901249211735383,0,0,0,0,0,0,0,0,0
MANATEE,2017,12081,Manatee,2017-03,13674.25,3430,1871,266408,1,0.0128749887390769,0,0,0,0,0,0,0,0,0
MANATEE,2017,12081,Manatee,2017-04,15957.25,4368,1775,266408,1,0.0163959040269061,0,0,0,0,0,0,0,0,0
MANATEE,2017,12081,Manatee,2017-05,34375.75,5421,2185,266408,1,0.0203484880333924,0,0,0,0,0,0,0,0,0
MANATEE,2017,12081,Manatee,2017-06,45833.5,4562,2487,266408,1,0.0171241103870755,0,0,0,0,0,0,0,0,0
MANATEE,2017,12081,Manatee,2017-07,104448.75,14138,2382,266408,1,0.0530689769076004,0,0,0,0,0,0,0,0,0
MANATEE,2017,12081,Manatee,2017-08,66732.25,3855,2723,266408,1,0.0144702861775923,0,0,0,0,0,0,0,0,0
MANATEE,2017,12081,Manatee,2017-09,9698240.75,225195,2576,266408,1,0.845301192156392,0,0,0,0,0,0,0,0,0
MANATEE,2017,12081,Manatee,2017-10,44383.5,4896,2421,266408,1,0.0183778264916969,0,0,0,0,0,0,0,0,0
MANATEE,2017,12081,Manatee,2017-11,12715.75,2994,943,266408,1,0.0112384012492117,0,0,0,0,0,0,0,0,0
MANATEE,2017,12081,Manatee,2017-12,18212,2883,1940,266408,1,0.0108217470946818,0,0,0,0,0,0,0,0,0
MANATEE,2018,12081,Manatee,2018-01,26284,3469,2154,266408,1,0.0130213807393171,0,0,0,0,0,0,0,0,0
MANATEE,2018,12081,Manatee,2018-02,25489.5,3588,1774,266408,1,0.0134680640221014,0,0,0,0,0,0,0,0,0
MANATEE,2018,12081,Manatee,2018-03,18271.5,3834,2024,266408,1,0.0143914597159244,0,0,0,0,0,0,0,0,0
MANATEE,2018,12081,Manatee,2018-04,23306.25,3103,1811,266408,1,0.011647548121678,0,0,0,0,0,0,0,0,0
MANATEE,2018,12081,Manatee,2018-05,46572.5,9085,2325,266408,1,0.0341018287739107,0,0,0,0,0,0,0,0,0
MANATEE,2018,12081,Manatee,2018-06,31174.5,4062,2443,266408,1,0.015247289871175,0,0,0,0,0,0,0,0,0
MANATEE,2018,12081,Manatee,2018-07,55138.25,7119,2444,266408,1,0.0267221705053902,0,0,0,0,0,0,0,0,0
MANATEE,2018,12081,Manatee,2018-08,56088.25,8043,2475,266408,1,0.0301905348187742,0,0,0,0,0,0,0,0,0
MANATEE,2018,12081,Manatee,2018-09,55705,5216,2479,266408,1,0.0195789916218732,0,0,0,0,0,0,0,0,0
MANATEE,2018,12081,Manatee,2018-10,20494.25,3284,2175,266408,1,0.012326957148434,0,0,0,0,0,0,0,0,0
MANATEE,2018,12081,Manatee,2018-11,22725.75,4803,1932,266408,1,0.0180287378757395,0,0,0,0,0,0,0,0,0
MANATEE,2018,12081,Manatee,2018-12,55349.25,9877,2155,266408,1,0.037074712471097,0,0,0,0,0,0,0,0,0
MANATEE,2019,12081,Manatee,2019-01,16473,3809,2098,266408,1,0.0142976186901294,0,0,0,0,0,0,0,0,0
MANATEE,2019,12081,Manatee,2019-02,10823,2835,1983,266408,1,0.0106415723251554,0,0,0,0,0,0,0,0,0
MANATEE,2019,12081,Manatee,2019-03,18437.75,2720,1947,266408,1,0.0102099036064983,0,0,0,0,0,0,0,0,0
MANATEE,2019,12081,Manatee,2019-04,18521,3023,1986,266408,1,0.011347256839134,0,0,0,0,0,0,0,0,0
MANATEE,2019,12081,Manatee,2019-05,31919.5,10566,2375,266408,1,0.0396609711420078,0,0,0,0,0,0,0,0,0
MANATEE,2019,12081,Manatee,2019-06,37617.25,4318,2360,266408,1,0.0162082219753161,0,0,0,0,0,0,0,0,0
MANATEE,2019,12081,Manatee,2019-07,50461.25,9616,2671,266408,1,0.0360950121617969,0,0,0,0,0,0,0,0,0
MANATEE,2019,12081,Manatee,2019-08,43963.5,3666,2574,266408,1,0.0137608480225819,0,0,0,0,0,0,0,0,0
MANATEE,2019,12081,Manatee,2019-09,15783.75,720,2242,266408,1,0.00270262154289661,0,0,0,0,0,0,0,0,0
MANATEE,2019,12081,Manatee,2019-10,24924.75,4113,2298,266408,1,0.0154387255637969,0,0,0,0,0,0,0,0,0
MANATEE,2019,12081,Manatee,2019-11,13024.5,3172,2503,266408,1,0.0119065493528723,0,0,0,0,0,0,0,0,0
MANATEE,2019,12081,Manatee,2019-12,16321.75,3392,2759,266408,1,0.0127323503798685,0,0,0,0,0,0,0,0,0
MANATEE,2020,12081,Manatee,2020-01,20450.5,5318,2124,266408,1,0.0199618630071169,0,0,0,0,0,0,0,0,0
MANATEE,2020,12081,Manatee,2020-02,49846,6940,1932,266408,1,0.0260502687606979,0,0,0,0,0,0,0,0,0
MANATEE,2020,12081,Manatee,2020-03,15280.5,3176,1824,266408,1,0.0119215639169995,0,0,0,0,0,0,0,0,0
MANATEE,2020,12081,Manatee,2020-04,14715.5,2941,2015,266408,1,0.0110394582745263,0,0,0,0,0,0,0,0,0
MANATEE,2020,12081,Manatee,2020-05,61182.5,6067,2226,266408,1,0.0227733401399357,0,0,0,0,0,0,0,0,0
MANATEE,2020,12081,Manatee,2020-06,45379,6151,2569,266408,1,0.023088645986607,0,0,0,0,0,0,0,0,0
MANATEE,2020,12081,Manatee,2020-07,34829.75,3481,2428,266408,1,0.0130664244316987,0,0,0,0,0,0,0,0,0
MANATEE,2020,12081,Manatee,2020-08,41937.25,5092,2707,266408,1,0.0191135401339299,0,0,0,0,0,0,0,0,0
MANATEE,2020,12081,Manatee,2020-09,37864.25,9360,2546,266408,1,0.0351340800576559,0,0,0,0,0,0,0,0,0
MANATEE,2020,12081,Manatee,2020-10,30757.5,4601,2421,266408,1,0.0172705023873157,0,0,0,0,0,0,0,0,0
MANATEE,2020,12081,Manatee,2020-11,99710.25,6355,2297,266408,1,0.0238543887570944,0,0,0,0,0,0,0,0,0
MANATEE,2020,12081,Manatee,2020-12,18293.5,3572,2452,266408,1,0.0134080057655926,0,0,0,0,0,0,0,0,0
MANATEE,2021,12081,Manatee,2021-01,18592.5,3683,1934,266408,1,0.0138246599201225,0,0,0,0,0,0,0,0,0
MANATEE,2021,12081,Manatee,2021-02,16607,4732,1973,266408,1,0.0177622293624816,0,0,0,0,0,0,0,0,0
MANATEE,2021,12081,Manatee,2021-03,28486,3703,2197,266408,1,0.0138997327407585,0,0,0,0,0,0,0,0,0
MANATEE,2021,12081,Manatee,2021-04,37343.75,4762,2104,266408,1,0.0178748385934356,0,0,0,0,0,0,0,0,0
MANATEE,2021,12081,Manatee,2021-05,23688.75,3570,2389,266408,1,0.013400498483529,0,0,0,0,0,0,0,0,0
MANATEE,2021,12081,Manatee,2021-06,34007.25,3525,2413,266408,1,0.013231584637098,0,0,0,0,0,0,0,0,0
MANATEE,2021,12081,Manatee,2021-07,63803.5,4774,2643,266408,1,0.0179198822858172,0,0,0,0,0,0,0,0,0
MANATEE,2021,12081,Manatee,2021-08,38790.75,3232,2671,266408,1,0.0121317678147803,0,0,0,0,0,0,0,0,0
MANATEE,2021,12081,Manatee,2021-09,62554,3520,2266,266408,1,0.013212816431939,0,0,0,0,0,0,0,0,0
MANATEE,2021,12081,Manatee,2021-10,30175.5,3824,2318,266408,1,0.0143539233056064,0,0,0,0,0,0,0,0,0
MANATEE,2021,12081,Manatee,2021-11,20400.75,3162,2266,266408,1,0.0118690129425543,0,0,0,0,0,0,0,0,0
MANATEE,2021,12081,Manatee,2021-12,29753,5466,2048,266408,1,0.0205174018798234,0,0,0,0,0,0,0,0,0
MANATEE,2022,12081,Manatee,2022-01,31960,4339,1841,266408,1,0.0162870484369839,0,0,0,0,0,0,0,0,0
MANATEE,2022,12081,Manatee,2022-02,15730.25,4157,1694,266408,1,0.0156038857691961,0,0,0,0,0,0,0,0,0
MANATEE,2022,12081,Manatee,2022-03,22876,6612,2738,266408,1,0.0248190745022672,0,0,0,0,0,0,0,0,0
MANATEE,2022,12081,Manatee,2022-04,57080,8045,2636,266408,1,0.0301980421008378,0,0,0,0,0,0,0,0,0
MANATEE,2022,12081,Manatee,2022-05,33317.25,3385,2191,266408,1,0.0127060748926459,0,0,0,0,0,0,0,0,0
MANATEE,2022,12081,Manatee,2022-06,48916.5,4032,2494,266408,1,0.015134680640221,0,0,0,0,0,0,0,0,0
MANATEE,2022,12081,Manatee,2022-07,46347.25,4585,2450,266408,1,0.0172104441308069,0,0,0,0,0,0,0,0,0
MANATEE,2022,12081,Manatee,2022-08,66971.25,4620,2544,266408,1,0.0173418215669199,0,0,0,0,0,0,0,0,0
MANATEE,2022,12081,Manatee,2022-09,6328444.25,160255,2552,266408,1,0.601539743551245,0,0,0,0,0,0,0,0,0
MANATEE,2022,12081,Manatee,2022-10,4578500.25,77553,2634,266408,1,0.291106122939251,0,0,0,0,0,0,0,0,0
MANATEE,2022,12081,Manatee,2022-11,63934.75,11717,853,266408,1,0.0439814119696105,0,0,0,0,0,0,0,0,0
MANATEE,2023,12081,Manatee,2023-01,28744,2804,2164,266408,1,0.0105252094531696,0,0,0,0,0,0,0,0,0
MANATEE,2023,12081,Manatee,2023-02,15444.75,2671,1908,266408,1,0.0100259751959401,0,0,0,0,0,0,0,0,0
MANATEE,2023,12081,Manatee,2023-03,19797,3357,2187,266408,1,0.0126009729437554,0,0,0,0,0,0,0,0,0
MANATEE,2023,12081,Manatee,2023-04,16930.25,3427,2050,266408,1,0.0128637278159815,0,0,0,0,0,0,0,0,0
MANATEE,2023,12081,Manatee,2023-05,24341.5,3256,2192,266408,1,0.0122218551995436,0,0,0,0,0,0,0,0,0
MANATEE,2023,12081,Manatee,2023-06,26350.25,3297,2309,266408,1,0.0123757544818474,0,0,0,0,0,0,0,0,0
MANATEE,2023,12081,Manatee,2023-07,46086,6709,2407,266408,1,0.0251831776823519,0,0,0,0,0,0,0,0,0
MANATEE,2023,12081,Manatee,2023-08,147409.25,11298,2442,266408,1,0.042408636377286,0,0,0,0,0,0,0,0,0
MANATEE,2023,12081,Manatee,2023-09,20124.5,3016,2423,266408,1,0.0113209813519114,0,0,0,0,0,0,0,0,0
MANATEE,2023,12081,Manatee,2023-10,17115.5,2386,2016,266408,1,0.00895618750187682,0,0,0,0,0,0,0,0,0
MANATEE,2023,12081,Manatee,2023-11,33707.5,9001,2011,266408,1,0.0337865229272394,0,0,0,0,0,0,0,0,0
MANATEE,2023,12081,Manatee,2023-12,27196.75,2912,2303,266408,1,0.0109306026846041,0,0,0,0,0,0,0,0,0
MANATEE,2024,12081,Manatee,2024-01,18550.75,4039,2270,266408,1,0.0151609561274436,0,0,0,0,0,0,0,0,0
MANATEE,2024,12081,Manatee,2024-02,41733,14140,2054,266408,1,0.053076484189664,0,0,0,0,0,0,0,0,0
MANATEE,2024,12081,Manatee,2024-03,26883.5,5376,2260,266408,1,0.0201795741869614,0,0,0,0,0,0,0,0,0
MANATEE,2024,12081,Manatee,2024-04,26094.75,8908,1974,266408,1,0.033437434311282,0,0,0,0,0,0,0,0,0
MANATEE,2024,12081,Manatee,2024-05,21941.25,6075,2404,266408,1,0.0228033692681901,0,0,0,0,0,0,0,0,0
MANATEE,2024,12081,Manatee,2024-06,46932.5,3842,2505,266408,1,0.0144214888441789,0,0,0,0,0,0,0,0,0
MANATEE,2024,12081,Manatee,2024-07,62094.25,6862,2667,266408,1,0.0257574847602174,0,0,0,0,0,0,0,0,0
MANATEE,2024,12081,Manatee,2024-08,150796,9898,2748,266408,1,0.0371535389327648,0,0,0,0,0,0,0,0,0
MANATEE,2024,12081,Manatee,2024-09,1544476,40636,2707,266408,1,0.152532956968259,0,0,0,0,0,0,0,0,0
MANATEE,2024,12081,Manatee,2024-10,14335152.5,220455,2975,266408,1,0.827508933665656,0,0,0,0,0,0,0,0,0
MANATEE,2024,12081,Manatee,2024-11,43383.75,4102,2613,266408,1,0.0153974355124471,0,0,0,0,0,0,0,0,0
MANATEE,2024,12081,Manatee,2024-12,24091.75,3867,2489,266408,1,0.0145153298699739,0,0,0,0,0,0,0,0,0
MANATEE,2025,12081,Manatee,2025-01,19932.75,4008,2360,266408,1,0.0150445932554578,0,0,0,0,0,0,0,0,0
MANATEE,2025,12081,Manatee,2025-02,19158.25,1980,2254,266408,1,0.00743220924296568,0,0,0,0,0,0,0,0,0
MANATEE,2025,12081,Manatee,2025-03,17025,4049,2455,266408,1,0.0151984925377616,0,0,0,0,0,0,0,0,0
MANATEE,2025,12081,Manatee,2025-04,12606,804,2445,266408,1,0.00301792738956788,0,0,0,0,0,0,0,0,0
MANATEE,2025,12081,Manatee,2025-05,67625,10162,2805,266408,1,0.0381445001651602,0,0,0,0,0,0,0,0,0
MANATEE,2025,12081,Manatee,2025-06,60810,11287,2833,266408,1,0.0423673463259362,0,0,0,0,0,0,0,0,0
MANATEE,2025,12081,Manatee,2025-07,49141.5,4288,2788,266408,1,0.016095612744362,0,0,0,0,0,0,0,0,0
MANATEE,2025,12081,Manatee,2025-08,67246.75,18963,2857,266408,1,0.0711802948860395,0,0,0,0,0,0,0,0,0
MANATEE,2025,12081,Manatee,2025-09,19183.25,2647,2708,266408,1,0.00993588781117684,0,0,0,0,0,0,0,0,0
MANATEE,2025,12081,Manatee,2025-10,20012.25,3259,2572,266408,1,0.012233116122639,0,0,0,0,0,0,0,0,0
MANATEE,2025,12081,Manatee,2025-11,18196.5,1226,2387,266408,1,0.00460196390498784,0,0,0,0,0,0,0,0,0
MANATEE,2025,12081,Manatee,2025-12,14781,1879,1684,266408,1,0.00705309149875379,0,0,0,0,0,0,0,0,0
MARION,2014,12083,Marion,2014-11,23114.25,2622,1462,217647,1,0.0120470302829812,0,0,0,0,0,0,0,0,0
MARION,2014,12083,Marion,2014-12,7216.75,2260,1074,217647,1,0.0103837865902126,0,0,0,0,0,0,0,0,0
MARION,2015,12083,Marion,2015-01,13036.5,2224,1373,217647,1,0.010218381140103,0,0,0,0,0,0,0,0,0
MARION,2015,12083,Marion,2015-02,13754,1872,1168,217647,1,0.00860108340569822,0,0,0,0,0,0,0,0,0
MARION,2015,12083,Marion,2015-03,6543.25,881,1383,217647,1,0.00404783893184836,0,0,0,0,0,0,0,0,0
MARION,2015,12083,Marion,2015-04,32150,4305,1509,217647,1,0.0197797350756041,0,0,0,0,0,0,0,0,0
MARION,2015,12083,Marion,2015-05,16073.25,2232,1773,217647,1,0.010255137906794,0,0,0,0,0,0,0,0,0
MARION,2015,12083,Marion,2015-06,179531.5,17934,2117,217647,1,0.0823994817295897,0,0,0,0,0,0,0,0,0
MARION,2015,12083,Marion,2015-07,56512.25,4711,2303,217647,1,0.0216451409851732,0,0,0,0,0,0,0,0,0
MARION,2015,12083,Marion,2015-08,42736.25,4424,2282,217647,1,0.020326491980133,0,0,0,0,0,0,0,0,0
MARION,2015,12083,Marion,2015-09,25100.25,4526,1982,217647,1,0.0207951407554434,0,0,0,0,0,0,0,0,0
MARION,2015,12083,Marion,2015-10,13549,2643,1594,217647,1,0.0121435167955451,0,0,0,0,0,0,0,0,0
MARION,2015,12083,Marion,2015-11,13824.25,1347,1523,217647,1,0.00618892059160016,0,0,0,0,0,0,0,0,0
MARION,2015,12083,Marion,2015-12,8426.25,1848,1293,217647,1,0.00849081310562516,0,0,0,0,0,0,0,0,0
MARION,2016,12083,Marion,2016-01,25768.75,3449,1595,217647,1,0.0158467610396651,0,0,0,0,0,0,0,0,0
MARION,2016,12083,Marion,2016-02,12325.75,2795,1372,217647,1,0.0128418953626744,0,0,0,0,0,0,0,0,0
MARION,2016,12083,Marion,2016-03,19835,2974,1329,217647,1,0.013664328017386,0,0,0,0,0,0,0,0,0
MARION,2016,12083,Marion,2016-04,16242.75,3828,1291,217647,1,0.0175881128616521,0,0,0,0,0,0,0,0,0
MARION,2016,12083,Marion,2016-05,31358.5,3650,1523,217647,1,0.016770274802777,0,0,0,0,0,0,0,0,0
MARION,2016,12083,Marion,2016-06,30343.75,2203,1770,217647,1,0.0101218946275391,0,0,0,0,0,0,0,0,0
MARION,2016,12083,Marion,2016-07,45170.25,5286,2177,217647,1,0.0242870335910902,0,0,0,0,0,0,0,0,0
MARION,2016,12083,Marion,2016-08,57785.25,3529,1852,217647,1,0.0162143287065753,0,0,0,0,0,0,0,0,0
MARION,2016,12083,Marion,2016-09,210138,14779,2060,217647,1,0.0679035318658194,0,0,0,0,0,0,0,0,0
MARION,2016,12083,Marion,2016-10,511127.5,21850,1572,217647,1,0.100391919024843,0,0,0,0,0,0,0,0,0
MARION,2016,12083,Marion,2016-11,10826.25,4680,1139,217647,1,0.0215027085142455,0,0,0,0,0,0,0,0,0
MARION,2016,12083,Marion,2016-12,12234.25,2176,1150,217647,1,0.0099978405399569,0,0,0,0,0,0,0,0,0
MARION,2017,12083,Marion,2017-01,33566.5,5285,1408,217647,1,0.0242824389952538,0,0,0,0,0,0,0,0,0
MARION,2017,12083,Marion,2017-02,37614.75,6479,1191,217647,1,0.0297683864238882,0,0,0,0,0,0,0,0,0
MARION,2017,12083,Marion,2017-03,8839,1601,1460,217647,1,0.00735594793403998,0,0,0,0,0,0,0,0,0
MARION,2017,12083,Marion,2017-04,93107.5,7172,1764,217647,1,0.0329524413384977,0,0,0,0,0,0,0,0,0
MARION,2017,12083,Marion,2017-05,49047.75,5159,2109,217647,1,0.0237035199198703,0,0,0,0,0,0,0,0,0
MARION,2017,12083,Marion,2017-06,44201.5,3627,2211,217647,1,0.0166645990985403,0,0,0,0,0,0,0,0,0
MARION,2017,12083,Marion,2017-07,81533.5,5418,2264,217647,1,0.024893520241492,0,0,0,0,0,0,0,0,0
MARION,2017,12083,Marion,2017-08,71043.5,6628,2092,217647,1,0.0304529812035084,0,0,0,0,0,0,0,0,0
MARION,2017,12083,Marion,2017-09,11922872.25,177207,2309,217647,1,0.814194544376904,0,0,0,0,0,0,0,0,0
MARION,2017,12083,Marion,2017-10,68754,2905,2372,217647,1,0.0133473009046759,0,0,0,0,0,0,0,0,0
MARION,2017,12083,Marion,2017-11,15292.75,1995,1043,217647,1,0.00916621869357262,0,0,0,0,0,0,0,0,0
MARION,2017,12083,Marion,2017-12,17635,1937,1616,217647,1,0.00889973213506274,0,0,0,0,0,0,0,0,0
MARION,2018,12083,Marion,2018-01,26533.25,2879,2297,217647,1,0.0132278414129301,0,0,0,0,0,0,0,0,0
