county_clean,year,hurricane,fips,county,Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,month,type,event_time,event_date,n_new,stock_total,stock_capacity_mw,stock_area_sqft,pre2017_stock,n_unknown,cum_capacity_mw,cum_area_sqft
CITRUS,2022,Nicole_22,12017,CITRUS,0.738011344,22.31616,20.590316,0.04166667,0.04166667,Urban,3.442668282,36.00745286,1.424600945,10.10200289,13.14421623,47.57,90.93,6.17,2.52,1.72,0.23,0.97,151888,1.64,2.24,9.45,11.26,16.31,7.7,93088,261.0122,36,24,24,6,2,817345.7685,538528.7047,11818020000,11,hurricane,24275,11/1/2022,0,0,0,0,0,0,0,0
CITRUS,2023,Idalia_23,12017,CITRUS,6.531073206,26.45182,19.517029,0.20833333,0.20833333,Urban,3.425209283,36.3549071,1.073263164,9.567626957,13.59649798,48.12,89.75,6.43,2.31,1.38,0.34,1.22,155173,2.28,2.86,10.35,10.78,14.64,7.2,93859,266.6563,36,24,24,6,2,817345.7685,538528.7047,11818020000,8,hurricane,24284,8/1/2023,0,0,0,0,0,0,0,0
CITRUS,2024,MWE_24,12017,CITRUS,0.03241525,17.89175,12.527837,0.04166667,0.04166667,Urban,3.378850989,36.33367571,1.007159151,9.113211119,14.16931862,48.66,88.78,6.51,2.23,1.37,0.28,1.45,158693,2.65,2.49,10.85,11.49,15.17,6.83,95634,272.7094,36,24,24,6,2,817345.7685,538528.7047,11818020000,1,storm,24289,1/1/2024,0,0,0,0,0,0,0,0
CITRUS,2024,JWE_24,12017,CITRUS,6.753801182,25.28069,25.28069,0,0,Urban,3.378850989,36.33367571,1.007159151,9.113211119,14.16931862,48.66,88.78,6.51,2.23,1.37,0.28,1.45,158693,2.65,2.49,10.85,11.49,15.17,6.83,95102,272.7094,36,24,24,6,2,817345.7685,538528.7047,11818020000,5,storm,24293,5/1/2024,0,0,0,0,0,0,0,0
CITRUS,2024,Debby_24,12017,CITRUS,4.958844824,26.55431,23.9787,0.20833333,0.20833333,Urban,3.378850989,36.33367571,1.007159151,9.113211119,14.16931862,48.66,88.78,6.51,2.23,1.37,0.28,1.45,158693,2.65,2.49,10.85,11.49,15.17,6.83,98863,272.7094,36,24,24,6,2,817345.7685,538528.7047,11818020000,8,hurricane,24296,8/1/2024,0,0,0,0,0,0,0,0
CITRUS,2024,Helene_24,12017,CITRUS,34.76068191,38.54713,15.29878,0.2916667,0.2916667,Urban,3.378850989,36.33367571,1.007159151,9.113211119,14.16931862,48.66,88.78,6.51,2.23,1.37,0.28,1.45,158693,2.65,2.49,10.85,11.49,15.17,6.83,96963,272.7094,36,24,24,6,2,817345.7685,538528.7047,11818020000,9,hurricane,24297,9/1/2024,0,0,0,0,0,0,0,0
CITRUS,2024,Milton_24,12017,CITRUS,42.80514338,29.68681,16.991058,0.28125,0.28125,Urban,3.378850989,36.33367571,1.007159151,9.113211119,14.16931862,48.66,88.78,6.51,2.23,1.37,0.28,1.45,158693,2.65,2.49,10.85,11.49,15.17,6.83,96979,272.7094,36,24,24,6,2,817345.7685,538528.7047,11818020000,10,hurricane,24298,10/1/2024,0,0,0,0,0,0,0,0
CLAY,2017,Irma_17,12019,CLAY,85.18003418,38.10556,28.40418,0.24861111,0.24861111,Urban,5.598814052,14.19244707,1.542671601,9.19173323,9.535892446,42.8,81.68,9.01,9.87,3.03,0.15,1.32,200346,1.34,1.67,10.95,11.88,25.24,8.87,84845,331.2556,34,48,14,6,3,659182.7914,443677.4696,15310415000,9,hurricane,24213,9/1/2017,0,0,0,0,0,0,0,0
CLAY,2018,Alberto_18,12019,CLAY,0.028615032,10.844393,10.773634,0.08263889,0.08263889,Urban,5.602313924,14.45071351,1.576335506,8.866869549,9.645303023,42.8,80.78,9.29,9.98,3.02,0.13,1.68,203291,1.42,1.79,16.2,10.95,25.59,8.12,94356,336.1262,34,48,14,6,3,659182.7914,443677.4696,15310415000,5,hurricane,24221,5/1/2018,0,0,0,0,0,0,0,0
CLAY,2018,Michael_18,12019,CLAY,0.018034074,16.75077,10.892931,0.8597222,0.8597222,Urban,5.602313924,14.45071351,1.576335506,8.866869549,9.645303023,42.8,80.78,9.29,9.98,3.02,0.13,1.68,203291,1.42,1.79,16.2,10.95,25.59,8.12,94266,336.1262,34,48,14,6,3,659182.7914,443677.4696,15310415000,10,hurricane,24226,10/1/2018,0,0,0,0,0,0,0,0
CLAY,2019,Dorian_19,12019,CLAY,0.581194794,16.0648,15.579537,0.04166667,0.04166667,Urban,5.582007902,14.92153543,1.561350446,8.888368894,9.727110431,43.31,80.05,9.67,10.28,2.93,0.1,1.99,207291,0.99,1.61,19.32,10.35,26.29,7.48,95589,342.7539,34,48,14,6,3,659182.7914,443677.4696,15310415000,9,hurricane,24237,9/1/2019,0,0,0,0,0,0,0,0
CLAY,2020,Isaias_20,12019,CLAY,0,12.60052748,11.92725551,0.166666667,0.166666667,Urban,5.518790946,15.39367565,1.434087148,8.198331558,9.15445616,44.25,79.23,9.93,11.02,2.79,0.11,2.28,211405,1.4,1.76,21.27,10.27,25.01,6.13,96678,349.6521,34,48,14,6,3,659182.7914,443677.4696,15310415000,8,hurricane,24248,8/1/2020,0,0,0,0,0,0,0,0
CLAY,2020,Eta_20,12019,CLAY,0.004137446,16.38576,11.82709,2.9166667,2.9166667,Urban,5.518790946,15.39367565,1.434087148,8.198331558,9.15445616,44.25,79.23,9.93,11.02,2.79,0.11,2.28,211405,1.4,1.76,21.27,10.27,25.01,6.13,96596,349.6521,34,48,14,6,3,659182.7914,443677.4696,15310415000,11,hurricane,24251,11/1/2020,0,0,0,0,0,0,0,0
CLAY,2021,Elsa_21,12019,CLAY,0.092920921,16.89972,16.89972,0,0,Urban,5.50874618,15.74312336,1.342887473,7.923246295,8.134280574,44.24,77.19,10.19,11.05,2.76,0.11,2.59,215294,2.84,1.81,23.34,9.64,23.01,5.43,93628,356.0867,34,48,14,6,3,659182.7914,443677.4696,15310415000,7,hurricane,24259,7/1/2021,0,0,0,0,0,0,0,0
CLAY,2021,Fred_21,12019,CLAY,0,10.5036833,10.5036833,0,0,Urban,5.50874618,15.74312336,1.342887473,7.923246295,8.134280574,44.24,77.19,10.19,11.05,2.76,0.11,2.59,215294,2.84,1.81,23.34,9.64,23.01,5.43,93628,356.0867,34,48,14,6,3,659182.7914,443677.4696,15310415000,8,hurricane,24260,8/1/2021,0,0,0,0,0,0,0,0
CLAY,2022,Ian_22,12019,CLAY,3.042518575,20.13081,20.13081,0,0,Urban,5.382140281,15.84176267,1.17002867,8.081519806,8.384410919,43.3,75.24,10.51,11.01,2.9,0.15,3.36,216308,2.95,1.9,23.88,9.17,23.77,4.79,96499,357.7718,34,48,14,6,3,659182.7914,443677.4696,15310415000,9,hurricane,24273,9/1/2022,0,0,0,0,0,0,0,0
CLAY,2022,Nicole_22,12019,CLAY,7.932938897,26.96329,26.963289,0,0,Urban,5.382140281,15.84176267,1.17002867,8.081519806,8.384410919,43.3,75.24,10.51,11.01,2.9,0.15,3.36,216308,2.95,1.9,23.88,9.17,23.77,4.79,96509,357.7718,34,48,14,6,3,659182.7914,443677.4696,15310415000,11,hurricane,24275,11/1/2022,0,0,0,0,0,0,0,0
CLAY,2023,Idalia_23,12019,CLAY,3.351655582,27.83231,25.000427,0.04166667,0.04166667,Urban,5.257910312,16.52583656,1.27973502,7.475625823,8.100284126,44.98,73.8,10.79,11.48,2.86,0.11,3.38,219650,3.03,1.79,20.73,8.74,23.42,4.32,98787,363.2994,34,48,14,6,3,659182.7914,443677.4696,15310415000,8,hurricane,24284,8/1/2023,0,0,0,0,0,0,0,0
CLAY,2024,MWE_24,12019,CLAY,0.185283484,22.16651,22.166508,0,0,Urban,5.229237903,16.80167923,1.356458774,6.672429141,7.883630139,46.89,71.91,11.05,11.38,2.95,0.12,3.69,223436,3.23,1.82,19.49,8.17,23.76,3.81,99847,369.5614,34,48,14,6,3,659182.7914,443677.4696,15310415000,1,storm,24289,1/1/2024,0,0,0,0,0,0,0,0
CLAY,2024,JWE_24,12019,CLAY,3.654179024,24.77113,17.60641,0.16666667,0.16666667,Urban,5.229237903,16.80167923,1.356458774,6.672429141,7.883630139,46.89,71.91,11.05,11.38,2.95,0.12,3.69,223436,3.23,1.82,19.49,8.17,23.76,3.81,98787,369.5614,34,48,14,6,3,659182.7914,443677.4696,15310415000,5,storm,24293,5/1/2024,0,0,0,0,0,0,0,0
CLAY,2024,Debby_24,12019,CLAY,5.689503233,19.63483,19.581303,0.20833333,0.20833333,Urban,5.229237903,16.80167923,1.356458774,6.672429141,7.883630139,46.89,71.91,11.05,11.38,2.95,0.12,3.69,223436,3.23,1.82,19.49,8.17,23.76,3.81,100664,369.5614,34,48,14,6,3,659182.7914,443677.4696,15310415000,8,hurricane,24296,8/1/2024,0,0,0,0,0,0,0,0
CLAY,2024,Helene_24,12019,CLAY,33.62386496,33.02741,17.94527,0.2083333,0.2083333,Urban,5.229237903,16.80167923,1.356458774,6.672429141,7.883630139,46.89,71.91,11.05,11.38,2.95,0.12,3.69,223436,3.23,1.82,19.49,8.17,23.76,3.81,101538,369.5614,34,48,14,6,3,659182.7914,443677.4696,15310415000,9,hurricane,24297,9/1/2024,0,0,0,0,0,0,0,0
CLAY,2024,Milton_24,12019,CLAY,4.49289921,21.81728,17.730576,0.08333333,0.08333333,Urban,5.229237903,16.80167923,1.356458774,6.672429141,7.883630139,46.89,71.91,11.05,11.38,2.95,0.12,3.69,223436,3.23,1.82,19.49,8.17,23.76,3.81,101538,369.5614,34,48,14,6,3,659182.7914,443677.4696,15310415000,10,hurricane,24298,10/1/2024,0,0,0,0,0,0,0,0
COLLIER,2017,Irma_17,12021,COLLIER,96.0270179,49.37598,16.58333,1.03819444,1.03819444,Urban,4.800767296,29.58970353,6.271609753,14.32153964,11.18807814,50.6,87.9,26.63,6.98,1.29,0.31,2.38,348236,5.11,0.84,7.5,18.58,27.97,6.41,244763,174.2251,26,67,30,13,6,1387627.642,408717.9042,63509570000,9,hurricane,24213,9/1/2017,0,1,0.08,500,1,1,0,0
COLLIER,2018,Alberto_18,12021,COLLIER,0.043282864,16.055456,16.055456,0.000694444,0.000694444,Urban,4.672145392,30.15886808,6.209323034,13.4912826,10.69074075,50.6,88.09,27.17,7.04,1.28,0.3,2.12,356774,5.04,0.84,8.36,17.64,27.88,5.27,247211,178.4901,26,67,30,13,6,1387627.642,408717.9042,63509570000,5,hurricane,24221,5/1/2018,0,1,0.08,500,1,1,0,0
COLLIER,2018,Michael_18,12021,COLLIER,0.008775079,15.29464,7.403489,2.8597222,2.8597222,Urban,4.672145392,30.15886808,6.209323034,13.4912826,10.69074075,50.6,88.09,27.17,7.04,1.28,0.3,2.12,356774,5.04,0.84,8.36,17.64,27.88,5.27,250710,178.4901,26,67,30,13,6,1387627.642,408717.9042,63509570000,10,hurricane,24226,10/1/2018,0,1,0.08,500,1,1,0,0
COLLIER,2019,Dorian_19,12021,COLLIER,0.178210058,14.11663,13.078407,0.20208333,0.20208333,Urban,4.587796286,30.85249037,6.381348356,13.59397182,10.16937175,51.58,88.11,27.5,6.97,1.24,0.28,2.12,363922,5.21,0.8,8.34,16.5,27.33,4.61,254471,182.2969,26,67,30,13,6,1387627.642,408717.9042,63509570000,9,hurricane,24237,9/1/2019,0,1,0.08,500,1,1,0,0
COLLIER,2020,Isaias_20,12021,COLLIER,0.090329979,14.612945,8.931964,0.6666667,0.6666667,Urban,4.491281535,31.55096338,6.614258038,12.86509287,9.497773574,52.64,88.82,27.92,6.84,1.31,0.18,1.55,371453,4.37,0.86,8.9,15.35,26.67,3.88,254622,186.0113,26,67,30,13,6,1387627.642,408717.9042,63509570000,8,hurricane,24248,8/1/2020,0,1,0.08,500,1,1,0,0
COLLIER,2020,Eta_20,12021,COLLIER,0.743195192,22.37407,21.38778,2.70833333,2.70833333,Urban,4.491281535,31.55096338,6.614258038,12.86509287,9.497773574,52.64,88.82,27.92,6.84,1.31,0.18,1.55,371453,4.37,0.86,8.9,15.35,26.67,3.88,255921,186.0113,26,67,30,13,6,1387627.642,408717.9042,63509570000,11,hurricane,24251,11/1/2020,0,1,0.08,500,1,1,0,0
COLLIER,2021,Elsa_21,12021,COLLIER,0.699576237,10.933473,10.926187,0.1666667,0.1666667,Urban,4.392835018,32.16702474,6.659818756,11.77839546,9.760450645,53.26,84.49,28,6.75,1.5,0.2,1.87,379345,4.19,0.92,11.53,13.57,25.61,4.39,258871,189.9622,26,67,30,13,6,1387627.642,408717.9042,63509570000,7,hurricane,24259,7/1/2021,0,1,0.08,500,1,1,0,0
COLLIER,2021,Fred_21,12021,COLLIER,0,11.69883728,7.05101625,2.833333333,2.833333333,Urban,4.392835018,32.16702474,6.659818756,11.77839546,9.760450645,53.26,84.49,28,6.75,1.5,0.2,1.87,379345,4.19,0.92,11.53,13.57,25.61,4.39,258871,189.9622,26,67,30,13,6,1387627.642,408717.9042,63509570000,8,hurricane,24260,8/1/2021,0,1,0.08,500,1,1,0,0
COLLIER,2022,Ian_22,12021,COLLIER,80.50579838,37.35216,16.972949,0.625,0.625,Urban,4.295367184,32.04934589,7.127661651,10.52422948,9.223435508,54.63,79.56,28.53,6.62,1.49,0.17,2.85,372797,3.21,1.28,14.19,12.11,26.26,4.18,262821,186.6925,26,67,30,13,6,1387627.642,408717.9042,63509570000,9,hurricane,24273,9/1/2022,0,1,0.08,500,1,1,0,0
COLLIER,2022,Nicole_22,12021,COLLIER,0.090422332,16.2099,11.1062,0.83333333,0.83333333,Urban,4.295367184,32.04934589,7.127661651,10.52422948,9.223435508,54.63,79.56,28.53,6.62,1.49,0.17,2.85,372797,3.21,1.28,14.19,12.11,26.26,4.18,267633,186.6925,26,67,30,13,6,1387627.642,408717.9042,63509570000,11,hurricane,24275,11/1/2022,0,1,0.08,500,1,1,0,0
COLLIER,2023,Idalia_23,12021,COLLIER,0.275136918,18.63404,17.757263,0.91666667,0.91666667,Urban,4.174677359,32.81880801,6.793478261,10.45819737,9.280237904,57.44,73.23,28.62,6.46,1.41,0.74,3.52,380221,3.11,1.38,14.92,11.76,25.14,4.28,268957,190.4106,26,67,30,13,6,1387627.642,408717.9042,63509570000,8,hurricane,24284,8/1/2023,0,1,0.08,500,1,1,0,0
COLLIER,2024,MWE_24,12021,COLLIER,0,13.61333466,6.550516129,1.875,1.875,Urban,4.113691411,33.55645492,6.355560805,10.01838205,9.390031153,57.96,69.47,27.46,6.59,1.49,1.16,3.75,387681,2.85,1.43,15.03,11.16,24.02,4.02,273056,194.1465,26,67,30,13,6,1387627.642,408717.9042,63509570000,1,storm,24289,1/1/2024,0,1,0.08,500,1,1,0,0
COLLIER,2024,JWE_24,12021,COLLIER,0,18.44104767,4.45503664,1.666666667,1.666666667,Urban,4.113691411,33.55645492,6.355560805,10.01838205,9.390031153,57.96,69.47,27.46,6.59,1.49,1.16,3.75,387681,2.85,1.43,15.03,11.16,24.02,4.02,268957,194.1465,26,67,30,13,6,1387627.642,408717.9042,63509570000,5,storm,24293,5/1/2024,0,1,0.08,500,1,1,0,0
COLLIER,2024,Debby_24,12021,COLLIER,1.312648293,19.60188,17.072723,0.125,0.125,Urban,4.113691411,33.55645492,6.355560805,10.01838205,9.390031153,57.96,69.47,27.46,6.59,1.49,1.16,3.75,387681,2.85,1.43,15.03,11.16,24.02,4.02,273950,194.1465,26,67,30,13,6,1387627.642,408717.9042,63509570000,8,hurricane,24296,8/1/2024,0,1,0.08,500,1,1,0,0
COLLIER,2024,Helene_24,12021,COLLIER,6.16850424,27.53913,27.011055,0.16666667,0.16666667,Urban,4.113691411,33.55645492,6.355560805,10.01838205,9.390031153,57.96,69.47,27.46,6.59,1.49,1.16,3.75,387681,2.85,1.43,15.03,11.16,24.02,4.02,274121,194.1465,26,67,30,13,6,1387627.642,408717.9042,63509570000,9,hurricane,24297,9/1/2024,0,1,0.08,500,1,1,0,0
COLLIER,2024,Milton_24,12021,COLLIER,46.29173186,31.54148,13.214446,0.5416667,0.5416667,Urban,4.113691411,33.55645492,6.355560805,10.01838205,9.390031153,57.96,69.47,27.46,6.59,1.49,1.16,3.75,387681,2.85,1.43,15.03,11.16,24.02,4.02,275484,194.1465,26,67,30,13,6,1387627.642,408717.9042,63509570000,10,hurricane,24298,10/1/2024,0,1,0.08,500,1,1,0,0
COLUMBIA,2017,Irma_17,12023,COLUMBIA,92.12001319,36.02147,25.11554,0.32986111,0.32986111,Rural,5.960585354,17.18672102,0.857345991,13.75657993,16.71029578,38.49,77.28,5.55,17.76,0.85,0.17,0.94,68198,2.52,2.46,9.31,14.45,27.79,11.73,33361,85.51007,11,16,9,8,2,882316.8812,190361.8735,3371645000,9,hurricane,24213,9/1/2017,0,0,0,0,0,0,0,0
COLUMBIA,2018,Alberto_18,12023,COLUMBIA,0.152234262,12.85841,12.85841,0,0,Rural,5.821797792,17.57490801,0.691691611,12.95617732,14.63799606,38.49,77.31,5.81,17.81,0.93,0.21,1.04,68484,2.77,2.51,9.44,13.31,26.98,9.52,33501,85.86868,11,16,9,8,2,882316.8812,190361.8735,3371645000,5,hurricane,24221,5/1/2018,0,0,0,0,0,0,0,0
COLUMBIA,2018,Michael_18,12023,COLUMBIA,0.552008116,18.19169,12.091165,0.8597222,0.8597222,Rural,5.821797792,17.57490801,0.691691611,12.95617732,14.63799606,38.49,77.31,5.81,17.81,0.93,0.21,1.04,68484,2.77,2.51,9.44,13.31,26.98,9.52,33514,85.86868,11,16,9,8,2,882316.8812,190361.8735,3371645000,10,hurricane,24226,10/1/2018,0,0,0,0,0,0,0,0
COLUMBIA,2019,Dorian_19,12023,COLUMBIA,1.450620866,19.81436,19.814357,0.04097222,0.04097222,Rural,5.974965632,17.97843861,0.896537923,13.31200067,14.83798883,38.26,77.05,5.96,17.74,0.9,0.32,1.01,69105,2.25,2.74,10.96,12.45,26.64,9.45,34480,86.64656,11,16,9,8,2,882316.8812,190361.8735,3371645000,9,hurricane,24237,9/1/2019,0,0,0,0,0,0,0,0
COLUMBIA,2020,Isaias_20,12023,COLUMBIA,1.04226816,10.936413,10.051997,0.16666667,0.16666667,Rural,6.022753259,18.28121427,0.7321052,13.87060159,13.63064197,36.93,76.68,6.3,18.08,1.06,0.28,1.22,69968,2.48,2.64,11.11,12.53,28.57,8.64,34636,87.72852,11,16,9,8,2,882316.8812,190361.8735,3371645000,8,hurricane,24248,8/1/2020,0,0,0,0,0,0,0,0
COLUMBIA,2020,Eta_20,12023,COLUMBIA,0.028871694,17.39311,10.584126,2.8333333,2.8333333,Rural,6.022753259,18.28121427,0.7321052,13.87060159,13.63064197,36.93,76.68,6.3,18.08,1.06,0.28,1.22,69968,2.48,2.64,11.11,12.53,28.57,8.64,34542,87.72852,11,16,9,8,2,882316.8812,190361.8735,3371645000,11,hurricane,24251,11/1/2020,0,0,0,0,0,0,0,0
COLUMBIA,2021,Elsa_21,12023,COLUMBIA,11.54363954,16.718765,15.733836,0.04166667,0.04166667,Rural,5.949392084,18.81294254,0.682404285,15.01598745,13.1265621,36.18,75.57,6.42,18.24,0.96,0.21,1.25,70898,2.28,3.37,9.54,13.27,27.39,8.77,34911,88.8946,11,16,9,8,2,882316.8812,190361.8735,3371645000,7,hurricane,24259,7/1/2021,0,0,0,0,0,0,0,0
COLUMBIA,2021,Fred_21,12023,COLUMBIA,0,10.01636813,10.01636813,0,0,Rural,5.949392084,18.81294254,0.682404285,15.01598745,13.1265621,36.18,75.57,6.42,18.24,0.96,0.21,1.25,70898,2.28,3.37,9.54,13.27,27.39,8.77,34911,88.8946,11,16,9,8,2,882316.8812,190361.8735,3371645000,8,hurricane,24260,8/1/2021,0,0,0,0,0,0,0,0
COLUMBIA,2022,Ian_22,12023,COLUMBIA,10.39045492,18.38257,16.88637,0.29166667,0.29166667,Rural,5.798022089,18.81180972,0.719060945,13.52467609,13.83287055,36.21,73.69,6.63,17.74,1.02,0.12,2.3,69265,2.72,4.19,11.13,14.04,28.32,8.17,35369,86.86605,11,16,9,8,2,882316.8812,190361.8735,3371645000,9,hurricane,24273,9/1/2022,0,0,0,0,0,0,0,0
COLUMBIA,2022,Nicole_22,12023,COLUMBIA,5.247105337,27.0984,22.279998,0.33333333,0.33333333,Rural,5.798022089,18.81180972,0.719060945,13.52467609,13.83287055,36.21,73.69,6.63,17.74,1.02,0.12,2.3,69265,2.72,4.19,11.13,14.04,28.32,8.17,35367,86.86605,11,16,9,8,2,882316.8812,190361.8735,3371645000,11,hurricane,24275,11/1/2022,0,0,0,0,0,0,0,0
COLUMBIA,2023,Idalia_23,12023,COLUMBIA,84.13557231,29.95845,21.890076,0.08333333,0.08333333,Rural,5.703688853,19.64715317,0.871509227,14.22177303,14.6674133,40.37,73.73,6.77,16.84,0.95,0.17,2.38,69832,2.43,3.75,12.38,13.16,28.57,6.94,35675,87.57713,11,16,9,8,2,882316.8812,190361.8735,3371645000,8,hurricane,24284,8/1/2023,0,0,0,0,0,0,0,0
COLUMBIA,2024,MWE_24,12023,COLUMBIA,15.99097216,21.4585,21.4585,0,0,Rural,5.622217511,19.98869338,1.100299401,14.51122639,15.7273532,42.91,72.82,7.43,16.48,0.93,0.16,2.82,70755,2.84,3.58,13.51,13.84,29.12,6.3,35889,88.73468,11,16,9,8,2,882316.8812,190361.8735,3371645000,1,storm,24289,1/1/2024,0,0,0,0,0,0,0,0
COLUMBIA,2024,JWE_24,12023,COLUMBIA,3.692118639,19.0107,19.0107,0.01388889,0.01388889,Rural,5.622217511,19.98869338,1.100299401,14.51122639,15.7273532,42.91,72.82,7.43,16.48,0.93,0.16,2.82,70755,2.84,3.58,13.51,13.84,29.12,6.3,35678,88.73468,11,16,9,8,2,882316.8812,190361.8735,3371645000,5,storm,24293,5/1/2024,0,0,0,0,0,0,0,0
COLUMBIA,2024,Debby_24,12023,COLUMBIA,55.45108076,26.92701,26.927006,0,0,Rural,5.622217511,19.98869338,1.100299401,14.51122639,15.7273532,42.91,72.82,7.43,16.48,0.93,0.16,2.82,70755,2.84,3.58,13.51,13.84,29.12,6.3,35947,88.73468,11,16,9,8,2,882316.8812,190361.8735,3371645000,8,hurricane,24296,8/1/2024,0,0,0,0,0,0,0,0
COLUMBIA,2024,Helene_24,12023,COLUMBIA,99.6548845,45.5655,16.35445,0.2083333,0.2083333,Rural,5.622217511,19.98869338,1.100299401,14.51122639,15.7273532,42.91,72.82,7.43,16.48,0.93,0.16,2.82,70755,2.84,3.58,13.51,13.84,29.12,6.3,35900,88.73468,11,16,9,8,2,882316.8812,190361.8735,3371645000,9,hurricane,24297,9/1/2024,0,0,0,0,0,0,0,0
COLUMBIA,2024,Milton_24,12023,COLUMBIA,6.593956931,14.21436,12.82281,0.25,0.25,Rural,5.622217511,19.98869338,1.100299401,14.51122639,15.7273532,42.91,72.82,7.43,16.48,0.93,0.16,2.82,70755,2.84,3.58,13.51,13.84,29.12,6.3,35942,88.73468,11,16,9,8,2,882316.8812,190361.8735,3371645000,10,hurricane,24298,10/1/2024,0,0,0,0,0,0,0,0
DESOTO,2017,Irma_17,12027,DESOTO,88.96669513,44.02628,17.94914,0.70694444,0.70694444,Rural,5.686799112,19.40855012,9.475435677,29.47575039,26.35323821,47.15,82.66,30.69,13.06,0.23,0.27,2.38,35134,5.55,3.38,6.27,24.37,31.4,8.29,17565,55.15022,5,6,3,4,1,407946.5505,217081.1493,1584670000,9,hurricane,24213,9/1/2017,0,0,0,0,0,0,0,0
DESOTO,2018,Alberto_18,12027,DESOTO,0.1770695,16.321535,16.321535,0.04097222,0.04097222,Rural,5.351086195,20.77084793,10.11580381,29.53201286,27.02883472,47.15,83.51,30.52,12.82,0.17,0.3,1.94,35675,6.01,2.65,6.38,21.54,31.11,6.07,18072,55.99943,5,6,3,4,1,407946.5505,217081.1493,1584670000,5,hurricane,24221,5/1/2018,0,0,0,0,0,0,0,0
DESOTO,2018,Michael_18,12027,DESOTO,0,15.89756264,5.514617923,3.8875,3.8875,Rural,5.351086195,20.77084793,10.11580381,29.53201286,27.02883472,47.15,83.51,30.52,12.82,0.17,0.3,1.94,35675,6.01,2.65,6.38,21.54,31.11,6.07,17827,55.99943,5,6,3,4,1,407946.5505,217081.1493,1584670000,10,hurricane,24226,10/1/2018,0,0,0,0,0,0,0,0
DESOTO,2019,Dorian_19,12027,DESOTO,0.011060112,14.54631,13.458921,0.91458333,0.91458333,Rural,5.142998434,21.31926701,11.17872624,27.32849757,25.67152308,49.51,83.69,31.19,12.14,0.53,0.24,1.89,36399,4.26,1.89,7.37,18.44,30.12,5.01,17814,57.16883,5,6,3,4,1,407946.5505,217081.1493,1584670000,9,hurricane,24237,9/1/2019,0,0,0,0,0,0,0,0
DESOTO,2020,Isaias_20,12027,DESOTO,0.054312405,11.052514,7.52054,0.6666667,0.6666667,Rural,5.042950438,21.68387394,11.34029158,26.45456609,23.98702826,52.71,84.22,31.57,12.56,0.22,0.08,1.58,36903,5.18,1.23,8.24,19.19,30.27,4.76,18412,57.96042,5,6,3,4,1,407946.5505,217081.1493,1584670000,8,hurricane,24248,8/1/2020,0,0,0,0,0,0,0,0
DESOTO,2020,Eta_20,12027,DESOTO,0.172860847,23.08547,15.461507,0.2916667,0.2916667,Rural,5.042950438,21.68387394,11.34029158,26.45456609,23.98702826,52.71,84.22,31.57,12.56,0.22,0.08,1.58,36903,5.18,1.23,8.24,19.19,30.27,4.76,18360,57.96042,5,6,3,4,1,407946.5505,217081.1493,1584670000,11,hurricane,24251,11/1/2020,0,0,0,0,0,0,0,0
DESOTO,2021,Elsa_21,12027,DESOTO,0.813846237,16.227717,16.227717,0,0,Rural,4.982473041,22.25522464,8.380967716,25.58389162,22.96590231,46.43,81.9,31.53,12.14,0.44,0.09,2.33,37371,2.72,1.71,11.48,19.3,31.12,8.76,18431,58.69532,5,6,3,4,1,407946.5505,217081.1493,1584670000,7,hurricane,24259,7/1/2021,0,0,0,0,0,0,0,0
DESOTO,2021,Fred_21,12027,DESOTO,0,12.10683605,4.619247442,1.958333333,1.958333333,Rural,4.982473041,22.25522464,8.380967716,25.58389162,22.96590231,46.43,81.9,31.53,12.14,0.44,0.09,2.33,37371,2.72,1.71,11.48,19.3,31.12,8.76,18431,58.69532,5,6,3,4,1,407946.5505,217081.1493,1584670000,8,hurricane,24260,8/1/2021,0,0,0,0,0,0,0,0
DESOTO,2022,Ian_22,12027,DESOTO,100,35.14025,22.828837,0.29166667,0.29166667,Rural,4.88435654,21.74743586,8.323093307,25.21195895,22.54455675,43.9,78.48,31.91,12.47,0.12,0.18,3.87,34027,2.7,1.67,12.57,17.93,29.15,9.44,18736,53.44319,5,6,3,4,1,407946.5505,217081.1493,1584670000,9,hurricane,24273,9/1/2022,0,0,0,0,0,0,0,0
DESOTO,2022,Nicole_22,12027,DESOTO,2.677476132,17.54045,13.325288,0.875,0.875,Rural,4.88435654,21.74743586,8.323093307,25.21195895,22.54455675,43.9,78.48,31.91,12.47,0.12,0.18,3.87,34027,2.7,1.67,12.57,17.93,29.15,9.44,18749,53.44319,5,6,3,4,1,407946.5505,217081.1493,1584670000,11,hurricane,24275,11/1/2022,0,0,0,0,0,0,0,0
DESOTO,2023,Idalia_23,12027,DESOTO,1.276595745,19.58919,18.895935,0.45833333,0.45833333,Rural,4.9331543,22.27217,7.593192869,26.8563664,22.97338173,42.97,72.36,32.05,12.4,0.16,0.45,7.18,34258,2.53,1.8,12.4,19.56,28.82,9.7,18800,53.806,5,6,3,4,1,407946.5505,217081.1493,1584670000,8,hurricane,24284,8/1/2023,0,0,0,0,0,0,0,0
